customer_id,registration_date,customer_rank,age,gender,prefecture,customer_type
C001952,2022-11-29,シルバー,54,女性,神奈川県,個人事業主
C001953,2022-10-12,ブロンズ,40,女性,大阪府,個人
C001954,2023-05-03,プラチナ,43,男性,東京都,法人
C001955,2022-03-26,シルバー,48,女性,神奈川県,個人
C001956,2022-10-12,シルバー,29,男性,京都府,個人
C001957,2023-02-09,ブロンズ,31,女性,兵庫県,個人
C001958,2023-10-01,シルバー,27,女性,東京都,個人
C001959,2022-03-24,シルバー,51,男性,京都府,個人
C001960,2022-03-26,ゴールド,56,女性,神奈川県,法人
C001961,2023-08-16,ブロンズ,59,男性,福岡県,個人
C001962,2022-10-01,ブロンズ,53,男性,福岡県,個人
C001963,2023-11-26,シルバー,29,女性,千葉県,個人
C001964,2022-06-15,ブロンズ,58,男性,兵庫県,個人
C001965,2023-08-18,シルバー,39,男性,東京都,個人
C001966,2022-03-11,ブロンズ,36,女性,神奈川県,個人事業主
C001967,2022-01-25,ゴールド,35,女性,兵庫県,法人
C001968,2023-08-09,ゴールド,40,男性,京都府,個人
C001969,2022-09-14,シルバー,44,男性,京都府,法人
C001970,2022-12-16,ゴールド,26,男性,福岡県,法人
C001971,2023-01-28,シルバー,41,女性,愛知県,個人
C001972,2023-11-23,ブロンズ,23,男性,福岡県,個人
C001973,2023-07-16,シルバー,21,女性,東京都,個人
C001974,2023-01-26,シルバー,60,男性,埼玉県,個人
C001975,2022-01-02,プラチナ,48,男性,北海道,法人
C001976,2023-09-16,ゴールド,51,女性,愛知県,個人
C001977,2022-05-26,シルバー,29,女性,神奈川県,個人
C001978,2023-05-12,シルバー,46,男性,京都府,法人
C001979,2022-01-28,ゴールド,33,男性,北海道,個人
C001980,2022-11-07,ゴールド,51,女性,京都府,法人
C001981,2023-01-19,ゴールド,24,男性,東京都,個人
C001982,2023-05-26,プラチナ,47,女性,大阪府,法人
C001983,2023-09-25,ブロンズ,51,男性,千葉県,個人
C001984,2023-05-20,ブロンズ,35,男性,千葉県,個人
C001985,2022-12-27,ブロンズ,47,女性,北海道,個人事業主
C001986,2023-07-14,シルバー,30,女性,神奈川県,個人
C001987,2023-05-09,シルバー,23,その他,神奈川県,法人
C001988,2022-12-27,シルバー,53,女性,千葉県,個人
C001989,2023-03-04,プラチナ,59,女性,兵庫県,個人
C001990,2023-12-19,ブロンズ,23,男性,福岡県,個人
C001991,2022-07-21,シルバー,55,女性,愛知県,個人
C001992,2023-03-08,ブロンズ,40,女性,兵庫県,個人
C001993,2023-02-28,ゴールド,25,女性,京都府,個人
C001994,2023-08-24,ブロンズ,37,男性,兵庫県,個人
C001995,2022-04-19,ブロンズ,53,男性,福岡県,個人
C001996,2022-05-23,ゴールド,18,男性,北海道,法人
C001997,2023-12-22,ブロンズ,42,女性,千葉県,個人
C001998,2022-07-11,ブロンズ,20,男性,愛知県,個人
C001999,2023-06-09,プラチナ,62,女性,京都府,法人
C002000,2023-05-13,ブロンズ,63,男性,千葉県,個人
C002001,2023-07-10,ブロンズ,33,男性,千葉県,個人
C002002,2023-07-09,シルバー,30,女性,千葉県,個人
C002003,2022-07-24,シルバー,52,女性,千葉県,個人
C002004,2022-09-12,ゴールド,48,女性,北海道,法人
C002005,2022-08-17,シルバー,47,男性,神奈川県,個人
C002006,2022-12-08,ブロンズ,61,男性,愛知県,個人事業主
C002007,2022-01-28,ゴールド,46,女性,北海道,個人
C002008,2023-01-14,シルバー,56,その他,北海道,個人
C002009,2023-10-17,ブロンズ,41,女性,福岡県,個人事業主
C002010,2023-02-09,ゴールド,58,男性,愛知県,法人
C002011,2022-12-26,シルバー,34,女性,東京都,個人
C002012,2022-02-27,プラチナ,38,男性,東京都,法人
C002013,2023-04-18,ブロンズ,32,女性,兵庫県,個人
C002014,2023-05-01,ブロンズ,23,男性,福岡県,個人
C002015,2022-06-09,ゴールド,34,男性,大阪府,個人
C002016,2022-03-22,シルバー,59,男性,京都府,個人
C002017,2023-03-31,ゴールド,37,男性,神奈川県,個人
C002018,2022-06-07,シルバー,54,男性,兵庫県,個人
C002019,2022-08-30,ブロンズ,26,女性,福岡県,個人
C002020,2023-08-06,シルバー,56,男性,神奈川県,個人
C002021,2022-06-26,シルバー,59,男性,愛知県,個人事業主
C002022,2022-06-16,ブロンズ,29,女性,愛知県,個人
C002023,2022-01-23,ブロンズ,41,女性,埼玉県,個人
C002024,2022-07-01,ゴールド,32,男性,東京都,個人
C002025,2023-03-31,ブロンズ,59,女性,兵庫県,個人
C002026,2022-06-06,ブロンズ,40,女性,福岡県,個人
C002027,2023-11-11,ゴールド,60,男性,福岡県,個人
C002028,2023-04-17,ゴールド,28,男性,京都府,個人
C002029,2022-08-18,シルバー,19,男性,大阪府,法人
C002030,2023-08-06,ブロンズ,35,女性,京都府,個人
C002031,2023-06-04,ゴールド,35,女性,京都府,法人
C002032,2022-04-30,ブロンズ,34,女性,埼玉県,個人
C002033,2023-09-19,シルバー,32,女性,神奈川県,個人
C002034,2022-11-16,ブロンズ,21,女性,福岡県,個人
C002035,2023-06-23,ブロンズ,18,女性,兵庫県,個人
C002036,2022-02-08,シルバー,40,女性,千葉県,個人
C002037,2022-08-28,ブロンズ,39,女性,京都府,個人
C002038,2022-02-05,ゴールド,37,男性,埼玉県,法人
C002039,2022-04-01,シルバー,36,男性,千葉県,個人
C002040,2022-09-03,シルバー,44,女性,福岡県,法人
C002041,2023-04-24,プラチナ,60,女性,神奈川県,個人事業主
C002042,2022-03-15,ブロンズ,51,女性,京都府,個人事業主
C002043,2023-05-16,ブロンズ,64,男性,東京都,個人
C002044,2022-02-23,ブロンズ,63,女性,神奈川県,個人
C002045,2022-12-04,シルバー,28,女性,千葉県,個人事業主
C002046,2023-02-03,ブロンズ,21,男性,京都府,個人
C002047,2023-09-26,シルバー,24,女性,兵庫県,法人
C002048,2022-03-21,シルバー,61,男性,大阪府,法人
C002049,2023-07-24,ブロンズ,21,女性,埼玉県,個人
C002050,2022-09-15,シルバー,62,女性,神奈川県,法人
C002051,2023-04-02,シルバー,25,その他,神奈川県,法人
C002052,2022-02-23,ブロンズ,40,男性,神奈川県,個人
C002053,2022-07-11,ブロンズ,64,女性,大阪府,個人事業主
C002054,2022-06-02,ブロンズ,33,女性,神奈川県,個人
C002055,2023-07-30,ブロンズ,36,男性,愛知県,個人
C002056,2023-04-08,ゴールド,28,女性,東京都,個人事業主
C002057,2023-03-02,シルバー,21,女性,埼玉県,個人
C002058,2023-09-23,シルバー,50,男性,千葉県,個人
C002059,2023-01-14,ブロンズ,45,女性,東京都,個人
C002060,2023-10-04,プラチナ,61,女性,神奈川県,個人
C002061,2023-01-19,ゴールド,39,男性,京都府,法人
C002062,2022-09-08,ブロンズ,54,女性,北海道,個人
C002063,2022-11-04,プラチナ,61,男性,兵庫県,法人
C002064,2022-06-21,ブロンズ,59,女性,埼玉県,個人
C002065,2022-07-06,ブロンズ,45,女性,京都府,個人
C002066,2023-03-16,ブロンズ,38,女性,東京都,個人
C002067,2023-03-22,シルバー,29,女性,東京都,法人
C002068,2022-03-09,プラチナ,28,男性,千葉県,法人
C002069,2022-05-26,ブロンズ,37,男性,埼玉県,個人
C002070,2022-05-22,ブロンズ,60,男性,福岡県,個人
C002071,2022-04-19,シルバー,40,男性,大阪府,個人
C002072,2022-06-08,シルバー,53,男性,神奈川県,個人
C002073,2023-07-11,シルバー,61,男性,北海道,個人
C002074,2023-02-02,ゴールド,27,男性,北海道,法人
C002075,2022-04-10,シルバー,39,女性,福岡県,個人
C002076,2023-07-28,シルバー,43,女性,福岡県,個人
C002077,2023-04-20,ブロンズ,38,男性,東京都,個人事業主
C002078,2023-11-16,ブロンズ,56,女性,北海道,個人
C002079,2022-07-27,シルバー,23,男性,兵庫県,個人事業主
C002080,2023-04-16,ブロンズ,57,女性,兵庫県,個人
C002081,2023-05-25,ゴールド,43,男性,神奈川県,個人事業主
C002082,2022-12-06,ブロンズ,59,女性,福岡県,個人
C002083,2023-06-30,ゴールド,34,女性,兵庫県,法人
C002084,2023-05-23,ブロンズ,37,男性,大阪府,個人
C002085,2022-09-21,ゴールド,18,男性,神奈川県,法人
C002086,2023-05-15,ブロンズ,56,その他,千葉県,個人
C002087,2023-10-06,ブロンズ,31,女性,千葉県,個人
C002088,2023-11-29,ゴールド,62,女性,埼玉県,法人
C002089,2023-07-31,ブロンズ,61,女性,愛知県,個人
C002090,2022-11-08,ブロンズ,20,男性,千葉県,個人
C002091,2022-01-06,ブロンズ,41,男性,北海道,個人事業主
C002092,2023-02-06,ブロンズ,49,男性,北海道,個人事業主
C002093,2023-05-31,ブロンズ,29,女性,北海道,個人事業主
C002094,2023-02-18,プラチナ,62,男性,埼玉県,法人
C002095,2022-12-25,シルバー,58,女性,大阪府,個人
C002096,2023-01-11,ブロンズ,42,男性,愛知県,個人事業主
C002097,2022-11-26,ブロンズ,59,女性,京都府,個人
C002098,2023-12-01,ブロンズ,54,女性,埼玉県,個人
C002099,2022-03-16,シルバー,61,男性,千葉県,個人
C002100,2023-09-05,ブロンズ,45,男性,埼玉県,個人
C002101,2023-11-17,シルバー,63,女性,福岡県,個人
C002102,2023-12-30,ブロンズ,46,男性,神奈川県,個人
C002103,2022-08-09,ブロンズ,64,男性,埼玉県,個人
C002104,2023-04-27,ブロンズ,64,男性,東京都,個人
C002105,2022-04-21,ブロンズ,50,女性,兵庫県,個人
C002106,2022-12-22,ゴールド,61,男性,愛知県,法人
C002107,2023-02-16,ブロンズ,51,男性,千葉県,個人
C002108,2022-07-07,プラチナ,26,女性,千葉県,法人
C002109,2022-02-28,ブロンズ,29,男性,愛知県,個人事業主
C002110,2022-05-16,ブロンズ,31,女性,千葉県,個人
C002111,2023-08-15,シルバー,43,男性,埼玉県,個人
C002112,2023-01-07,ブロンズ,23,男性,千葉県,個人
C002113,2023-09-29,ブロンズ,49,女性,神奈川県,個人
C002114,2022-05-11,ブロンズ,54,女性,京都府,個人
C002115,2023-07-20,シルバー,40,女性,京都府,個人
C002116,2022-04-04,ゴールド,29,男性,埼玉県,法人
C002117,2023-05-21,ブロンズ,55,女性,愛知県,個人
C002118,2023-11-23,ブロンズ,25,男性,大阪府,個人
C002119,2023-05-11,ブロンズ,52,男性,埼玉県,個人
C002120,2023-11-23,ブロンズ,39,女性,兵庫県,個人
C002121,2023-10-10,ブロンズ,46,男性,大阪府,個人
C002122,2023-04-14,プラチナ,21,男性,北海道,法人
C002123,2022-03-28,ブロンズ,59,女性,京都府,個人事業主
C002124,2022-04-23,ブロンズ,42,女性,東京都,個人
C002125,2023-08-18,シルバー,55,男性,埼玉県,個人事業主
C002126,2022-06-01,シルバー,18,男性,愛知県,個人
C002127,2023-03-19,シルバー,53,女性,埼玉県,個人
C002128,2022-12-06,ブロンズ,60,女性,千葉県,個人事業主
C002129,2022-01-12,ゴールド,48,男性,神奈川県,法人
C002130,2022-02-17,プラチナ,34,女性,神奈川県,法人
C002131,2022-06-05,ブロンズ,40,女性,福岡県,個人
C002132,2022-04-21,プラチナ,30,女性,福岡県,個人事業主
C002133,2022-05-21,ブロンズ,32,女性,東京都,個人
C002134,2022-08-24,ゴールド,37,男性,福岡県,法人
C002135,2022-01-05,シルバー,31,女性,神奈川県,個人
C002136,2022-12-13,ブロンズ,44,女性,北海道,個人
C002137,2023-01-17,ブロンズ,40,女性,神奈川県,個人
C002138,2022-06-18,ブロンズ,21,男性,兵庫県,個人
C002139,2023-11-06,ゴールド,55,男性,埼玉県,法人
C002140,2023-07-08,ブロンズ,43,男性,京都府,個人
C002141,2023-02-19,ブロンズ,62,男性,北海道,個人
C002142,2023-10-13,シルバー,29,男性,千葉県,法人
C002143,2022-03-12,プラチナ,19,男性,京都府,個人
C002144,2023-12-07,シルバー,45,その他,大阪府,個人事業主
C002145,2023-04-13,ゴールド,60,男性,千葉県,個人
C002146,2022-04-11,シルバー,35,女性,埼玉県,法人
C002147,2022-06-07,ブロンズ,52,女性,福岡県,個人
C002148,2022-01-28,シルバー,33,女性,埼玉県,個人
C002149,2022-01-26,ブロンズ,61,男性,京都府,個人
C002150,2022-10-12,プラチナ,44,女性,北海道,法人
C002151,2022-12-27,ゴールド,24,女性,埼玉県,法人
C002152,2022-01-13,シルバー,30,男性,大阪府,個人事業主
C002153,2023-05-20,シルバー,62,男性,北海道,個人
C002154,2023-12-28,ゴールド,38,男性,大阪府,個人
C002155,2023-03-31,ブロンズ,41,女性,福岡県,個人
C002156,2022-04-14,ブロンズ,40,女性,大阪府,個人
C002157,2023-09-04,シルバー,48,男性,兵庫県,法人
C002158,2022-03-10,ブロンズ,19,女性,東京都,個人
C002159,2023-02-10,ブロンズ,62,男性,大阪府,個人
C002160,2023-10-01,ゴールド,64,女性,東京都,個人
C002161,2023-11-01,シルバー,25,女性,大阪府,法人
C002162,2023-04-24,ブロンズ,56,女性,東京都,個人事業主
C002163,2023-07-20,プラチナ,27,女性,兵庫県,個人事業主
C002164,2022-06-14,ゴールド,34,女性,埼玉県,法人
C002165,2022-10-29,ブロンズ,63,女性,兵庫県,個人
C002166,2022-02-06,ブロンズ,46,男性,千葉県,個人
C002167,2023-11-03,シルバー,59,その他,大阪府,個人
C002168,2022-07-18,シルバー,20,男性,京都府,個人事業主
C002169,2023-05-18,ブロンズ,19,女性,兵庫県,個人
C002170,2023-05-11,シルバー,37,女性,兵庫県,個人事業主
C002171,2022-06-22,シルバー,54,女性,北海道,個人
C002172,2022-11-26,ゴールド,31,男性,神奈川県,個人
C002173,2023-10-01,ブロンズ,60,男性,福岡県,個人
C002174,2022-09-05,ブロンズ,22,男性,東京都,個人
C002175,2023-05-18,ゴールド,54,男性,神奈川県,法人
C002176,2022-10-27,シルバー,20,男性,京都府,個人
C002177,2023-09-06,ブロンズ,51,女性,千葉県,個人事業主
C002178,2022-04-15,ブロンズ,58,その他,京都府,個人
C002179,2022-08-08,ゴールド,53,女性,兵庫県,個人
C002180,2023-03-24,ブロンズ,23,男性,愛知県,個人事業主
C002181,2023-07-10,シルバー,50,男性,埼玉県,個人事業主
C002182,2022-11-30,ゴールド,31,女性,福岡県,個人事業主
C002183,2022-04-20,シルバー,39,女性,北海道,個人
C002184,2023-02-11,シルバー,50,男性,神奈川県,個人
C002185,2023-03-20,シルバー,55,女性,神奈川県,個人
C002186,2023-07-18,シルバー,61,男性,神奈川県,個人
C002187,2023-06-20,シルバー,53,女性,神奈川県,法人
C002188,2023-12-22,ゴールド,29,男性,京都府,個人
C002189,2023-01-05,ブロンズ,37,女性,神奈川県,個人
C002190,2022-09-17,ブロンズ,23,女性,福岡県,個人事業主
C002191,2023-05-11,ブロンズ,30,女性,北海道,個人
C002192,2022-11-16,ブロンズ,35,男性,福岡県,個人事業主
C002193,2022-07-25,ブロンズ,57,男性,埼玉県,個人
C002194,2022-09-10,プラチナ,46,女性,神奈川県,法人
C002195,2023-10-04,ブロンズ,36,その他,千葉県,個人
C002196,2022-09-03,ブロンズ,46,女性,神奈川県,個人
C002197,2022-09-26,ブロンズ,34,男性,福岡県,個人
C002198,2023-02-11,ブロンズ,31,男性,千葉県,個人
C002199,2023-10-25,シルバー,33,男性,福岡県,個人
C002200,2022-06-13,ブロンズ,53,女性,東京都,個人
C002201,2022-04-19,プラチナ,33,男性,北海道,個人
C002202,2023-01-10,シルバー,27,女性,愛知県,個人事業主
C002203,2023-11-19,ゴールド,53,女性,大阪府,法人
C002204,2023-03-31,ブロンズ,22,女性,北海道,個人
C002205,2023-10-27,シルバー,53,男性,東京都,法人
C002206,2023-07-27,ブロンズ,44,女性,福岡県,個人
C002207,2022-01-30,プラチナ,43,女性,北海道,法人
C002208,2022-07-22,ブロンズ,21,男性,北海道,個人事業主
C002209,2022-05-04,シルバー,42,女性,千葉県,個人事業主
C002210,2022-02-08,ブロンズ,34,女性,愛知県,個人事業主
C002211,2022-03-15,シルバー,33,女性,大阪府,個人
C002212,2023-05-28,ブロンズ,33,女性,埼玉県,個人事業主
C002213,2023-03-02,ブロンズ,57,男性,東京都,個人
C002214,2022-06-26,シルバー,54,男性,福岡県,個人
C002215,2023-10-24,ブロンズ,63,男性,千葉県,個人事業主
C002216,2022-10-16,ゴールド,20,男性,愛知県,個人
C002217,2023-08-26,ブロンズ,33,男性,兵庫県,個人事業主
C002218,2022-04-26,ゴールド,18,男性,福岡県,個人
C002219,2022-10-17,シルバー,61,男性,兵庫県,個人
C002220,2022-01-09,シルバー,38,男性,神奈川県,個人
C002221,2022-10-25,シルバー,31,男性,兵庫県,個人事業主
C002222,2023-09-28,ブロンズ,56,男性,千葉県,個人事業主
C002223,2023-06-12,ブロンズ,43,女性,神奈川県,個人事業主
C002224,2023-09-14,プラチナ,62,男性,東京都,法人
C002225,2023-09-09,ブロンズ,56,男性,兵庫県,個人
C002226,2023-10-23,ゴールド,25,女性,兵庫県,個人
C002227,2023-06-03,ゴールド,54,女性,京都府,個人事業主
C002228,2022-05-09,シルバー,56,男性,北海道,個人
C002229,2022-08-04,ブロンズ,36,女性,神奈川県,個人
C002230,2022-01-29,ブロンズ,27,男性,東京都,個人
C002231,2023-02-27,シルバー,29,男性,京都府,個人事業主
C002232,2023-12-13,シルバー,59,男性,神奈川県,個人
C002233,2023-12-17,ブロンズ,23,女性,福岡県,個人事業主
