date,channel,impressions,clicks,cost,conversions,cv_type,revenue
2025-11-01,Meta Ads,17565,883,23810,46,購入,211702
2025-11-01,LINE Ads,5112,287,12176,17,購入,127521
2025-11-01,Yahoo!広告,9611,421,7762,10,購入,42403
2025-11-02,Google Ads,14744,719,20860,56,購入,426309
2025-11-02,Meta Ads,21972,863,18879,17,会員登録,85839
2025-11-02,LINE Ads,12915,282,17464,12,購入,43451
2025-11-02,Yahoo!広告,7570,180,13302,6,お気に入り,38489
2025-11-03,Google Ads,10356,536,23527,18,購入,123476
2025-11-03,Meta Ads,8385,110,15473,6,会員登録,24805
2025-11-03,LINE Ads,8734,249,17046,6,会員登録,31143
2025-11-03,Yahoo!広告,7831,435,7684,32,お気に入り,182661
2025-11-04,Google Ads,16474,256,29763,16,購入,71206
2025-11-04,Meta Ads,16263,444,15013,25,購入,121503
2025-11-04,LINE Ads,7665,203,11005,14,会員登録,108706
2025-11-04,Yahoo!広告,5667,167,8546,4,購入,24646
2025-11-05,Google Ads,14020,398,23013,8,会員登録,60065
2025-11-05,Meta Ads,16428,242,18943,7,購入,44923
2025-11-05,LINE Ads,9869,571,17157,39,会員登録,178480
2025-11-05,Yahoo!広告,7133,295,7359,9,購入,54903
2025-11-06,Google Ads,14482,808,26834,62,会員登録,413539
2025-11-06,Meta Ads,8606,116,20821,2,購入,7676
2025-11-06,LINE Ads,13270,575,14471,17,購入,122681
2025-11-06,Yahoo!広告,5518,259,10238,14,お気に入り,46266
2025-11-07,Google Ads,12475,189,26683,10,会員登録,31543
2025-11-07,Meta Ads,24227,984,22489,76,購入,457629
2025-11-07,LINE Ads,4917,172,11891,12,購入,54519
2025-11-07,Yahoo!広告,5865,84,11104,1,会員登録,4820
2025-11-08,Google Ads,18708,373,30798,28,お気に入り,115512
2025-11-08,Meta Ads,7161,338,17811,11,購入,60026
2025-11-08,LINE Ads,12121,358,11392,27,お気に入り,170445
2025-11-08,Yahoo!広告,5424,106,11745,8,購入,40870
2025-11-09,Google Ads,12406,491,27342,21,お気に入り,95058
2025-11-09,Meta Ads,10811,589,24693,25,会員登録,161393
2025-11-09,LINE Ads,7727,96,10701,7,購入,55733
2025-11-09,Yahoo!広告,9954,215,8068,6,会員登録,38817
2025-11-10,Google Ads,11682,273,20839,15,会員登録,66456
2025-11-10,Meta Ads,17022,532,26449,29,会員登録,157971
2025-11-10,LINE Ads,6002,209,13497,16,購入,64595
2025-11-10,Yahoo!広告,6280,227,9507,5,購入,33103
2025-11-11,Google Ads,14823,276,31496,13,会員登録,39668
2025-11-11,Meta Ads,8734,458,21212,14,購入,91625
2025-11-11,LINE Ads,7230,234,9959,15,購入,48797
2025-11-11,Yahoo!広告,6586,249,11244,16,購入,54686
2025-11-12,Google Ads,14453,529,22057,28,会員登録,200175
2025-11-12,Meta Ads,16797,562,16424,20,購入,107107
2025-11-12,LINE Ads,7337,120,10627,2,お気に入り,11339
2025-11-12,Yahoo!広告,6736,161,11065,9,お気に入り,42136
2025-11-13,Google Ads,14089,794,30521,30,購入,205508
2025-11-13,Meta Ads,8113,423,19295,31,購入,216891
2025-11-13,LINE Ads,7727,318,10540,8,会員登録,58866
2025-11-13,Yahoo!広告,8747,236,13286,17,購入,80240
2025-11-14,Google Ads,21953,1237,33012,37,会員登録,191826
2025-11-14,Meta Ads,10420,176,18171,6,購入,35683
2025-11-14,LINE Ads,10715,175,11652,3,購入,16660
2025-11-14,Yahoo!広告,11391,239,10771,15,購入,83064
2025-11-15,Google Ads,10063,500,18081,35,お気に入り,151901
2025-11-15,Meta Ads,9974,229,20888,11,会員登録,55391
2025-11-15,LINE Ads,5278,313,12320,9,お気に入り,42500
2025-11-15,Yahoo!広告,5067,149,8051,7,購入,21186
2025-11-16,Google Ads,12615,587,19533,14,会員登録,72502
2025-11-16,Meta Ads,10857,575,19476,21,購入,63828
2025-11-16,LINE Ads,13120,202,13949,13,お気に入り,39127
2025-11-16,Yahoo!広告,6211,89,11068,6,購入,31812
2025-11-17,Google Ads,19469,274,23417,19,購入,136756
2025-11-17,Meta Ads,22392,537,21227,40,購入,223020
2025-11-17,LINE Ads,15587,667,15361,48,購入,361124
2025-11-17,Yahoo!広告,5915,318,9657,13,会員登録,60704
2025-11-18,Google Ads,12601,474,26597,26,会員登録,168843
2025-11-18,Meta Ads,14429,650,18961,13,会員登録,73129
2025-11-18,LINE Ads,6320,145,15447,9,購入,52293
2025-11-18,Yahoo!広告,4264,185,8158,8,購入,32634
2025-11-19,Google Ads,21653,1271,25153,80,購入,261313
2025-11-19,Meta Ads,17821,554,24768,33,会員登録,262514
2025-11-19,LINE Ads,8734,362,11550,8,お気に入り,28323
2025-11-19,Yahoo!広告,5246,124,13096,3,会員登録,14783
2025-11-20,Google Ads,17293,829,20348,43,購入,339754
2025-11-20,Meta Ads,14164,149,21050,11,購入,80534
2025-11-20,LINE Ads,5912,342,11210,26,購入,202082
2025-11-20,Yahoo!広告,5647,65,10678,2,購入,15478
2025-11-21,Google Ads,14784,786,28789,26,お気に入り,203411
2025-11-21,Meta Ads,9849,453,20264,28,お気に入り,85151
2025-11-21,LINE Ads,12132,647,10693,42,購入,160195
2025-11-21,Yahoo!広告,8662,207,12428,8,会員登録,31832
2025-11-22,Google Ads,10794,491,22679,32,会員登録,113994
2025-11-22,Meta Ads,15607,901,19769,26,お気に入り,98046
2025-11-22,LINE Ads,4363,128,9924,3,購入,12570
2025-11-22,Yahoo!広告,3909,156,8836,9,購入,50235
2025-11-23,Google Ads,25972,981,21647,71,購入,439511
2025-11-23,Meta Ads,13859,815,25607,20,会員登録,114795
2025-11-23,LINE Ads,11238,475,13625,11,購入,42503
2025-11-23,Yahoo!広告,5976,274,11689,8,購入,63082
2025-11-24,Google Ads,12522,270,21615,11,購入,33609
2025-11-24,Meta Ads,12018,571,23395,33,会員登録,196650
2025-11-24,LINE Ads,9696,519,17008,19,購入,144230
2025-11-24,Yahoo!広告,11771,698,11204,35,会員登録,210101
2025-11-25,Google Ads,26446,1089,24285,70,会員登録,319518
2025-11-25,Meta Ads,7067,209,17337,8,お気に入り,33277
2025-11-25,LINE Ads,6183,234,13009,6,会員登録,41270
2025-11-25,Yahoo!広告,9157,182,12256,14,購入,59623
2025-11-26,Google Ads,11916,608,21233,21,購入,101305
2025-11-26,Meta Ads,23001,1091,26089,52,お気に入り,313420
2025-11-26,LINE Ads,4722,49,9987,1,購入,5241
2025-11-26,Yahoo!広告,9815,172,8038,13,購入,101527
2025-11-27,Google Ads,12652,255,27494,6,購入,46445
2025-11-27,Meta Ads,11963,159,15207,11,購入,39464
2025-11-27,LINE Ads,5953,90,13587,6,購入,39394
2025-11-27,Yahoo!広告,8395,482,9118,25,お気に入り,92934
2025-11-28,Google Ads,15679,530,30253,17,会員登録,90153
2025-11-28,Meta Ads,18034,786,21142,57,会員登録,238626
2025-11-28,LINE Ads,9204,448,13359,12,会員登録,76770
2025-11-28,Yahoo!広告,8006,123,11261,6,購入,34285
2025-11-29,Google Ads,19219,1136,29580,75,購入,506413
2025-11-29,Meta Ads,15186,761,25490,38,購入,139161
2025-11-29,LINE Ads,6547,152,13706,11,会員登録,79021
2025-11-29,Yahoo!広告,11235,668,9599,23,購入,91164
2025-11-30,Google Ads,34155,1979,30315,57,購入,215099
2025-11-30,Meta Ads,19348,825,21831,55,購入,173065
2025-11-30,LINE Ads,10645,366,10725,17,購入,126666
2025-11-30,Yahoo!広告,4654,119,10682,7,購入,43040
2025-12-01,Google Ads,17547,338,30404,12,会員登録,48631
2025-12-01,Meta Ads,15703,473,25712,17,購入,70710
2025-12-01,LINE Ads,11957,358,18853,19,お気に入り,138703
2025-12-01,Yahoo!広告,5192,100,8636,6,お気に入り,25213
2025-12-02,Google Ads,21202,1083,32278,85,購入,660616
2025-12-02,Meta Ads,17911,489,22527,29,会員登録,174996
2025-12-02,LINE Ads,14194,267,14906,12,購入,41333
2025-12-02,Yahoo!広告,10682,271,11876,9,購入,30080
2025-12-03,Google Ads,13168,719,22144,52,購入,390464
2025-12-03,Meta Ads,13056,522,26422,35,会員登録,166671
2025-12-03,LINE Ads,7900,217,14049,15,購入,115777
2025-12-03,Yahoo!広告,6429,112,12379,7,会員登録,36649
2025-12-04,Google Ads,17466,355,26476,25,購入,87815
2025-12-04,Meta Ads,17087,814,25373,40,会員登録,154809
2025-12-04,LINE Ads,8506,350,18121,25,会員登録,99084
2025-12-04,Yahoo!広告,12127,252,10677,13,会員登録,80050
2025-12-05,Google Ads,16759,357,23788,16,購入,54148
2025-12-05,Meta Ads,22502,633,25169,27,購入,125088
2025-12-05,LINE Ads,7015,374,14649,8,購入,52823
2025-12-05,Yahoo!広告,4276,84,9759,2,お気に入り,9368
2025-12-06,Google Ads,28370,1080,31684,66,購入,375464
2025-12-06,Meta Ads,13585,194,29926,5,購入,29219
2025-12-06,LINE Ads,12296,736,11315,39,購入,147867
2025-12-06,Yahoo!広告,5067,218,9649,15,購入,116413
2025-12-07,Google Ads,13679,288,31231,15,購入,45554
2025-12-07,Meta Ads,10798,115,17448,2,購入,11661
2025-12-07,LINE Ads,17971,371,18025,9,購入,53283
2025-12-07,Yahoo!広告,5490,131,11825,10,購入,59202
2025-12-08,Google Ads,11290,295,26432,19,会員登録,91972
2025-12-08,Meta Ads,13141,711,23247,50,購入,294755
2025-12-08,LINE Ads,9616,314,17471,22,購入,126793
2025-12-08,Yahoo!広告,7430,206,9120,4,購入,26111
2025-12-09,Google Ads,18005,323,35219,20,会員登録,151522
2025-12-09,Meta Ads,16375,932,29199,50,会員登録,319453
2025-12-09,LINE Ads,12010,467,11785,9,会員登録,54283
2025-12-09,Yahoo!広告,5743,129,12300,7,会員登録,51033
2025-12-10,Google Ads,12274,395,27247,31,購入,102337
2025-12-10,Meta Ads,16538,955,28574,21,購入,79555
2025-12-10,LINE Ads,6997,137,13569,5,購入,38826
2025-12-10,Yahoo!広告,12588,145,15102,9,購入,60370
2025-12-11,Google Ads,37776,725,31476,45,購入,174793
2025-12-11,Meta Ads,13603,700,27383,23,購入,178896
2025-12-11,LINE Ads,18342,1007,17878,42,会員登録,263874
2025-12-11,Yahoo!広告,9264,471,9145,17,会員登録,84978
2025-12-12,Google Ads,20340,969,27355,51,購入,277896
2025-12-12,Meta Ads,11573,181,21915,8,購入,29852
2025-12-12,LINE Ads,8037,165,17954,5,会員登録,33298
2025-12-12,Yahoo!広告,12597,235,14876,7,お気に入り,35739
2025-12-13,Google Ads,29599,790,35906,32,購入,206915
2025-12-13,Meta Ads,14812,155,19683,8,会員登録,24160
2025-12-13,LINE Ads,5964,74,13327,4,購入,22724
2025-12-13,Yahoo!広告,9963,109,13475,7,会員登録,49374
2025-12-14,Google Ads,20087,999,37451,34,お気に入り,255224
2025-12-14,Meta Ads,20708,1069,26111,47,会員登録,370349
2025-12-14,LINE Ads,9158,116,14583,7,購入,33240
2025-12-14,Yahoo!広告,4187,112,9116,3,会員登録,17798
2025-12-15,Google Ads,14453,641,29355,27,購入,200074
2025-12-15,Meta Ads,13574,777,22711,27,購入,151041
2025-12-15,LINE Ads,5777,338,13559,9,購入,56073
2025-12-15,Yahoo!広告,7211,123,14984,3,購入,11422
2025-12-16,Google Ads,30074,423,36529,12,お気に入り,39591
2025-12-16,Meta Ads,9556,572,19584,25,会員登録,165498
2025-12-16,LINE Ads,17672,959,17619,51,会員登録,261884
2025-12-16,Yahoo!広告,11492,202,12079,9,会員登録,62767
2025-12-17,Google Ads,10251,455,24694,22,お気に入り,129755
2025-12-17,Meta Ads,12235,133,30474,2,購入,9132
2025-12-17,LINE Ads,6267,274,11307,12,購入,54290
2025-12-17,Yahoo!広告,8400,118,11418,3,会員登録,22540
2025-12-18,Google Ads,14197,477,35395,25,購入,77047
2025-12-18,Meta Ads,11867,134,24170,7,購入,25198
2025-12-18,LINE Ads,8747,371,16336,24,購入,136097
2025-12-18,Yahoo!広告,4893,206,8266,15,購入,45558
2025-12-19,Google Ads,25954,873,33037,31,購入,101380
2025-12-19,Meta Ads,15366,913,24611,62,お気に入り,414009
2025-12-19,LINE Ads,10649,288,17794,21,購入,160929
2025-12-19,Yahoo!広告,12695,409,13008,27,購入,102577
2025-12-20,Google Ads,15500,897,30850,45,購入,227299
2025-12-20,Meta Ads,16515,357,17551,7,お気に入り,37681
2025-12-20,LINE Ads,7771,320,14991,22,購入,88988
2025-12-20,Yahoo!広告,5763,106,13466,5,お気に入り,22622
2025-12-21,Google Ads,19633,871,30951,18,購入,85833
2025-12-21,Meta Ads,13809,663,23784,40,お気に入り,122880
2025-12-21,LINE Ads,16872,187,19630,3,会員登録,14970
2025-12-21,Yahoo!広告,5694,307,10549,22,購入,101574
2025-12-22,Google Ads,12101,263,28382,8,購入,35311
2025-12-22,Meta Ads,10305,545,23906,32,会員登録,117852
2025-12-22,LINE Ads,4913,99,11742,5,会員登録,23057
2025-12-22,Yahoo!広告,6150,337,8595,20,購入,145645
2025-12-23,Google Ads,16265,943,33201,49,購入,212459
2025-12-23,Meta Ads,10635,537,19096,24,購入,148468
2025-12-23,LINE Ads,4646,46,11541,1,お気に入り,5960
2025-12-23,Yahoo!広告,3987,78,9741,3,購入,22667
2025-12-24,Google Ads,15488,816,36079,29,購入,182103
2025-12-24,Meta Ads,19883,595,25522,45,購入,151884
2025-12-24,LINE Ads,11647,361,11025,12,お気に入り,60150
2025-12-24,Yahoo!広告,7237,400,12964,26,購入,78333
2025-12-25,Google Ads,12156,594,28787,11,購入,61282
2025-12-25,Meta Ads,15737,249,29341,16,会員登録,110930
2025-12-25,LINE Ads,12047,285,18594,8,購入,43534
2025-12-25,Yahoo!広告,10648,627,10993,35,購入,153164
2025-12-26,Google Ads,23146,1034,33070,79,会員登録,417691
2025-12-26,Meta Ads,23352,891,26169,25,購入,136288
2025-12-26,LINE Ads,6898,265,13880,5,会員登録,25520
2025-12-26,Yahoo!広告,8678,176,11810,6,購入,45518
2025-12-27,Google Ads,36666,1628,36313,126,会員登録,717465
2025-12-27,Meta Ads,25894,745,28859,53,会員登録,199244
2025-12-27,LINE Ads,8074,370,15709,20,購入,66381
2025-12-27,Yahoo!広告,6600,287,14569,8,購入,31915
2025-12-28,Google Ads,22567,364,21101,8,会員登録,35163
2025-12-28,Meta Ads,27214,698,28893,54,購入,192510
2025-12-28,LINE Ads,6883,89,14708,4,購入,24165
2025-12-28,Yahoo!広告,4582,259,10795,12,お気に入り,36860
2025-12-29,Google Ads,12515,155,25071,8,お気に入り,45373
2025-12-29,Meta Ads,13675,683,25241,39,購入,278643
2025-12-29,LINE Ads,16284,616,19582,18,会員登録,59402
2025-12-29,Yahoo!広告,3668,197,8382,5,会員登録,38812
2025-12-30,Google Ads,42797,444,37172,17,会員登録,99712
2025-12-30,Meta Ads,22332,291,30461,20,購入,75800
2025-12-30,LINE Ads,14867,867,14089,21,会員登録,166844
2025-12-30,Yahoo!広告,12683,239,12467,12,購入,90179
2025-12-31,Google Ads,20613,1145,34796,61,購入,185150
2025-12-31,Meta Ads,11827,562,21961,41,購入,191298
2025-12-31,LINE Ads,5766,181,12722,13,購入,39430
2025-12-31,Yahoo!広告,6498,211,10753,13,お気に入り,83655
2026-01-01,Google Ads,4919,256,11252,8,購入,55224
2026-01-01,Meta Ads,5069,291,11258,13,購入,44532
2026-01-01,LINE Ads,3093,35,6464,1,会員登録,4617
2026-01-01,Yahoo!広告,1987,38,4415,1,会員登録,3041
2026-01-02,Google Ads,5870,120,10610,8,購入,45393
2026-01-02,Meta Ads,7352,86,8998,5,購入,19133
2026-01-02,LINE Ads,9066,417,7685,19,お気に入り,130501
2026-01-02,Yahoo!広告,3702,75,3703,3,お気に入り,19588
2026-01-03,Google Ads,4082,52,10000,2,会員登録,8320
2026-01-03,Meta Ads,5459,235,6423,6,お気に入り,35834
2026-01-03,LINE Ads,3936,201,5774,8,購入,29572
2026-01-03,Yahoo!広告,3313,59,5501,2,購入,9071
2026-01-04,Google Ads,8510,510,12249,35,購入,260106
2026-01-04,Meta Ads,4831,97,7893,2,会員登録,9474
2026-01-04,LINE Ads,3190,58,5476,1,お気に入り,7102
2026-01-04,Yahoo!広告,4189,82,5530,5,購入,30701
2026-01-05,Google Ads,15860,781,14478,47,購入,208955
2026-01-05,Meta Ads,3723,113,7477,6,購入,31559
2026-01-05,LINE Ads,5135,155,7528,11,購入,76303
2026-01-05,Yahoo!広告,1534,61,3203,2,会員登録,14021
2026-01-06,Google Ads,6840,177,8790,6,購入,38672
2026-01-06,Meta Ads,4047,86,7065,4,購入,16958
2026-01-06,LINE Ads,3283,46,6313,1,会員登録,5314
2026-01-06,Yahoo!広告,2887,161,3977,5,会員登録,39616
2026-01-07,Google Ads,6698,344,8228,10,お気に入り,59252
2026-01-07,Meta Ads,6265,117,10737,3,購入,21267
2026-01-07,LINE Ads,4618,125,7714,3,購入,15723
2026-01-07,Yahoo!広告,1929,93,3476,2,購入,14180
2026-01-08,Google Ads,4188,46,9128,2,お気に入り,6353
2026-01-08,Meta Ads,12258,220,10802,13,会員登録,88692
2026-01-08,LINE Ads,4608,67,7504,1,購入,3916
2026-01-08,Yahoo!広告,4351,84,3659,5,会員登録,37467
2026-01-09,Google Ads,4632,235,10053,16,会員登録,103304
2026-01-09,Meta Ads,3472,160,6343,6,購入,41034
2026-01-09,LINE Ads,4907,208,5650,12,購入,59777
2026-01-09,Yahoo!広告,3593,48,5284,1,購入,6607
2026-01-10,Google Ads,6245,195,14032,7,購入,23412
2026-01-10,Meta Ads,8825,131,7693,4,会員登録,16840
2026-01-10,LINE Ads,7552,77,7661,5,購入,19228
2026-01-10,Yahoo!広告,2067,27,5041,0,お気に入り,0
2026-01-11,Google Ads,9851,143,13023,5,購入,32547
2026-01-11,Meta Ads,4141,92,9889,4,会員登録,23300
2026-01-11,LINE Ads,4353,165,7342,10,購入,59911
2026-01-11,Yahoo!広告,1640,79,3798,3,購入,14410
2026-01-12,Google Ads,14536,643,12876,39,購入,157345
2026-01-12,Meta Ads,7482,196,9108,6,お気に入り,41888
2026-01-12,LINE Ads,2666,76,5893,3,購入,14745
2026-01-12,Yahoo!広告,1721,34,3635,2,購入,14362
2026-01-13,Google Ads,13190,526,11065,33,会員登録,232575
2026-01-13,Meta Ads,11882,613,10951,28,購入,223035
2026-01-13,LINE Ads,1953,25,4659,1,会員登録,7784
2026-01-13,Yahoo!広告,2831,78,3701,2,購入,10142
2026-01-14,Google Ads,7018,163,14120,11,購入,70179
2026-01-14,Meta Ads,7191,386,11533,16,購入,76506
2026-01-14,LINE Ads,7551,229,6846,16,購入,81332
2026-01-14,Yahoo!広告,2718,78,5304,3,購入,19127
2026-01-15,Google Ads,8162,365,10618,21,会員登録,106472
2026-01-15,Meta Ads,5180,106,10306,3,お気に入り,18741
2026-01-15,LINE Ads,3618,85,5608,4,購入,19220
2026-01-15,Yahoo!広告,2070,71,5152,2,購入,13063
2026-01-16,Google Ads,7122,319,8967,19,お気に入り,87180
2026-01-16,Meta Ads,4562,234,8055,13,お気に入り,95829
2026-01-16,LINE Ads,4783,163,6368,12,会員登録,60359
2026-01-16,Yahoo!広告,2036,116,3512,3,購入,17465
2026-01-17,Google Ads,3887,190,8074,6,購入,36322
2026-01-17,Meta Ads,10011,400,11525,14,購入,77931
2026-01-17,LINE Ads,4039,181,6201,8,お気に入り,27881
2026-01-17,Yahoo!広告,3042,64,4559,1,購入,7651
2026-01-18,Google Ads,8008,119,8511,8,購入,44761
2026-01-18,Meta Ads,9172,491,9061,19,購入,79703
2026-01-18,LINE Ads,3696,106,7727,6,購入,24740
2026-01-18,Yahoo!広告,2375,131,5505,4,会員登録,22672
2026-01-19,Google Ads,4443,74,10456,4,購入,23643
2026-01-19,Meta Ads,7747,449,10299,28,購入,163137
2026-01-19,LINE Ads,5124,166,6319,7,購入,22882
2026-01-19,Yahoo!広告,4310,95,4054,7,購入,38174
2026-01-20,Google Ads,11664,158,10239,11,購入,78384
2026-01-20,Meta Ads,10073,203,8145,14,会員登録,91340
2026-01-20,LINE Ads,3026,124,7508,4,購入,27451
2026-01-20,Yahoo!広告,1537,64,3217,4,購入,24705
2026-01-21,Google Ads,9936,225,8045,12,購入,62456
2026-01-21,Meta Ads,9814,212,8246,5,購入,34723
2026-01-21,LINE Ads,2618,26,4734,2,お気に入り,14982
2026-01-21,Yahoo!広告,2854,62,3376,2,購入,6448
2026-01-22,Google Ads,10361,559,9734,33,購入,112180
2026-01-22,Meta Ads,4894,247,10784,11,購入,53424
2026-01-22,LINE Ads,4087,125,5027,9,購入,62040
2026-01-22,Yahoo!広告,1465,70,3647,5,購入,31607
2026-01-23,Google Ads,6941,102,8997,4,お気に入り,17123
2026-01-23,Meta Ads,3611,101,8771,6,お気に入り,33424
2026-01-23,LINE Ads,2161,105,4536,7,お気に入り,26187
2026-01-23,Yahoo!広告,4104,132,4364,10,購入,60516
2026-01-24,Google Ads,5851,147,10069,4,会員登録,17083
2026-01-24,Meta Ads,5184,298,8234,18,会員登録,113477
2026-01-24,LINE Ads,3268,185,6374,13,会員登録,56420
2026-01-24,Yahoo!広告,2169,67,4100,1,お気に入り,4226
2026-01-25,Google Ads,4134,176,9468,6,購入,31029
2026-01-25,Meta Ads,4863,91,11093,5,購入,24110
2026-01-25,LINE Ads,2617,32,6538,0,購入,0
2026-01-25,Yahoo!広告,2362,77,5460,5,会員登録,35881
2026-01-26,Google Ads,9217,431,8424,32,会員登録,106411
2026-01-26,Meta Ads,4359,205,10358,8,購入,37521
2026-01-26,LINE Ads,1849,48,4349,2,購入,15790
2026-01-26,Yahoo!広告,1900,36,3917,2,会員登録,15997
2026-01-27,Google Ads,8873,257,9500,8,会員登録,30356
2026-01-27,Meta Ads,13713,429,11001,23,会員登録,166696
2026-01-27,LINE Ads,7264,90,6977,3,購入,9958
2026-01-27,Yahoo!広告,2276,82,5004,3,購入,9155
2026-01-28,Google Ads,7528,79,14410,3,購入,9090
2026-01-28,Meta Ads,3581,108,7664,2,購入,10352
2026-01-28,LINE Ads,2369,137,5539,3,購入,20563
2026-01-28,Yahoo!広告,2737,127,3558,5,会員登録,28702
2026-01-29,Google Ads,10545,226,10259,5,購入,32399
2026-01-29,Meta Ads,7799,143,11393,9,購入,57903
2026-01-29,LINE Ads,6548,91,6636,6,お気に入り,32406
2026-01-29,Yahoo!広告,4026,71,4663,2,購入,14481
2026-01-30,Google Ads,3729,57,7823,3,会員登録,18828
2026-01-30,Meta Ads,4880,252,7341,7,会員登録,51489
2026-01-30,LINE Ads,3734,57,5512,3,購入,10978
2026-01-30,Yahoo!広告,3027,104,3770,6,購入,26716
2026-01-31,Google Ads,4056,230,9046,8,購入,30583
2026-01-31,Meta Ads,4233,170,9270,7,会員登録,26648
2026-01-31,LINE Ads,3476,203,6290,10,購入,30037
2026-01-31,Yahoo!広告,1573,43,3863,2,購入,14563
2026-02-01,Google Ads,3964,159,9805,12,購入,60819
2026-02-01,Meta Ads,4005,94,5972,3,購入,9493
2026-02-01,LINE Ads,5996,200,6223,6,購入,44624
2026-02-01,Yahoo!広告,1739,29,2683,1,購入,5959
2026-02-02,Google Ads,10685,611,11947,35,購入,279629
2026-02-02,Meta Ads,9651,502,9366,24,購入,128993
2026-02-02,LINE Ads,6894,268,5597,13,会員登録,86122
2026-02-02,Yahoo!広告,1584,48,3271,2,購入,13621
2026-02-03,Google Ads,7857,458,10984,29,お気に入り,163851
2026-02-03,Meta Ads,5085,285,9278,11,購入,54868
2026-02-03,LINE Ads,3098,118,5416,6,購入,39943
2026-02-03,Yahoo!広告,2054,47,3694,3,購入,14424
2026-02-04,Google Ads,4382,121,6746,3,購入,9770
2026-02-04,Meta Ads,3957,130,7788,6,購入,28533
2026-02-04,LINE Ads,3835,63,4340,2,お気に入り,11638
2026-02-04,Yahoo!広告,2721,132,4516,6,会員登録,38109
2026-02-05,Google Ads,13419,609,11810,47,購入,213904
2026-02-05,Meta Ads,5440,284,6151,19,購入,81724
2026-02-05,LINE Ads,3558,144,4049,11,会員登録,46520
2026-02-05,Yahoo!広告,4182,90,3672,5,購入,18319
2026-02-06,Google Ads,4512,239,10059,13,購入,53115
2026-02-06,Meta Ads,3536,172,6191,8,会員登録,57330
2026-02-06,LINE Ads,2289,41,4156,2,お気に入り,12412
2026-02-06,Yahoo!広告,1262,36,2847,1,購入,3584
2026-02-07,Google Ads,7356,337,9530,24,購入,155943
2026-02-07,Meta Ads,4187,48,6220,2,お気に入り,15834
2026-02-07,LINE Ads,4013,146,6091,4,購入,23714
2026-02-07,Yahoo!広告,2436,60,3617,3,会員登録,21885
2026-02-08,Google Ads,7026,111,10874,4,購入,21534
2026-02-08,Meta Ads,4969,274,5549,18,購入,57416
2026-02-08,LINE Ads,1623,49,3524,2,会員登録,6437
2026-02-08,Yahoo!広告,5636,63,4749,4,購入,17140
2026-02-09,Google Ads,5775,147,7568,10,購入,70972
2026-02-09,Meta Ads,9441,398,9534,10,会員登録,71743
2026-02-09,LINE Ads,5211,201,4382,8,購入,59616
2026-02-09,Yahoo!広告,2078,37,3125,2,会員登録,8391
2026-02-10,Google Ads,5997,73,7545,4,お気に入り,14377
2026-02-10,Meta Ads,4450,121,9007,8,会員登録,35927
2026-02-10,LINE Ads,2791,146,3595,11,購入,69382
2026-02-10,Yahoo!広告,2467,122,3725,7,購入,32490
2026-02-11,Google Ads,3250,53,7766,3,購入,21512
2026-02-11,Meta Ads,2826,86,6258,3,お気に入り,23513
2026-02-11,LINE Ads,2087,93,3881,5,購入,29837
2026-02-11,Yahoo!広告,1385,70,2965,5,会員登録,17853
2026-02-12,Google Ads,10896,616,9698,16,会員登録,72510
2026-02-12,Meta Ads,2940,85,6845,1,購入,3343
2026-02-12,LINE Ads,2222,120,5256,5,会員登録,18443
2026-02-12,Yahoo!広告,1462,19,3346,1,購入,7606
2026-02-13,Google Ads,7449,212,9123,7,お気に入り,28349
2026-02-13,Meta Ads,5907,239,7816,9,購入,38418
2026-02-13,LINE Ads,1827,31,4171,1,購入,3253
2026-02-13,Yahoo!広告,2149,34,4662,1,会員登録,7235
2026-02-14,Google Ads,8422,352,6867,11,購入,72027
2026-02-14,Meta Ads,4281,121,7911,6,会員登録,26265
2026-02-14,LINE Ads,6706,219,6406,16,会員登録,103489
2026-02-14,Yahoo!広告,1952,34,4176,1,購入,6932
2026-02-15,Google Ads,10881,410,11436,20,購入,131888
2026-02-15,Meta Ads,8011,328,8624,14,購入,94707
2026-02-15,LINE Ads,5090,210,6118,7,会員登録,53298
2026-02-15,Yahoo!広告,2594,52,3456,1,会員登録,4535
2026-02-16,Google Ads,4207,114,10026,4,会員登録,29477
2026-02-16,Meta Ads,4726,91,7183,2,お気に入り,6670
2026-02-16,LINE Ads,1895,112,4233,5,会員登録,39058
2026-02-16,Yahoo!広告,2029,38,4789,3,会員登録,14991
2026-02-17,Google Ads,8584,311,12029,10,会員登録,31362
2026-02-17,Meta Ads,5158,166,9492,6,購入,39072
2026-02-17,LINE Ads,2590,110,5217,2,購入,11943
2026-02-17,Yahoo!広告,4368,131,3547,3,購入,20913
2026-02-18,Google Ads,4046,51,6854,2,購入,15250
2026-02-18,Meta Ads,3604,108,8404,5,購入,24530
2026-02-18,LINE Ads,3100,49,5138,1,会員登録,5700
2026-02-18,Yahoo!広告,2877,114,3245,6,購入,37644
2026-02-19,Google Ads,7005,406,7907,11,購入,49498
2026-02-19,Meta Ads,4176,64,7910,3,会員登録,20619
2026-02-19,LINE Ads,2090,123,4027,3,お気に入り,11888
2026-02-19,Yahoo!広告,1787,28,3844,1,購入,5109
2026-02-20,Google Ads,3340,55,7730,2,購入,13822
2026-02-20,Meta Ads,4343,160,6491,7,購入,42034
2026-02-20,LINE Ads,2949,75,4660,3,購入,13296
2026-02-20,Yahoo!広告,2354,95,2625,6,お気に入り,28432
